image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_06237.jpg,0.413743168116,0.035762950778,0.00259908242151,1.11843191917e-05,0.0499109737575,0.122617386281,6.63333423745e-07,0.375354588032
img_06893.jpg,0.319401860237,0.00059485953534,4.3254418415e-05,7.13389951557e-08,0.000720284762792,0.320885121822,0.00188592285849,0.356468588114
img_02082.jpg,0.385383635759,2.21374993998e-05,2.36143660004e-06,1.51631294187e-08,0.462736219168,0.00237064319663,0.127716124058,0.0217687562108
img_06261.jpg,0.599413454533,1.02148724181e-05,1.38627831348e-06,4.53451214355e-08,9.64467380982e-06,0.00855956040323,0.000776848639362,0.391228884459
img_03628.jpg,0.704865634441,0.000210700265598,0.000175559776835,1.70791153664e-07,0.00159468885977,0.00010204474529,3.152642023e-07,0.293050944805
img_04860.jpg,0.965049982071,0.000198476118385,4.00554199587e-05,0.000472848769277,0.0158106908202,0.00164330471307,7.00213377058e-06,0.0167776122689
img_01640.jpg,0.995028555393,0.000271121622063,3.17118406201e-06,1.7218424091e-06,0.00120382150635,4.74174121337e-05,0.00133977783844,0.00210435804911
img_02709.jpg,0.670876204967,0.00763129908592,0.00115339795593,0.00970892608166,0.00399647187442,0.0060430704616,1.49984487052e-07,0.30059042573
img_00030.jpg,0.303712636232,0.00033670742414,3.28750957124e-07,1.33936790547e-08,0.649126827717,0.000189285463421,0.000350489863195,0.0462837219238
img_04740.jpg,0.113540165126,0.000769309874158,0.000678300682921,9.50637343067e-07,0.074793882668,0.0270164068788,2.48512769758e-05,0.783176183701
img_07746.jpg,0.193455353379,4.1674797103e-05,1.25450778796e-05,8.32972273201e-06,0.000183668395039,0.00195540557615,0.772816956043,0.031526055187
img_02830.jpg,0.365482628345,0.0127042764798,7.04936064722e-06,0.00019282627909,0.00184696877841,0.0843207463622,0.216637298465,0.318808168173
img_03195.jpg,0.782148838043,0.00279709417373,6.71440875522e-06,5.24983397554e-06,0.0106789469719,0.02022036165,0.000157907852554,0.183984830976
img_06851.jpg,0.679429233074,0.000146505684825,0.000807799457107,1.60814204264e-06,0.000406204548199,0.0576522909105,0.0620260462165,0.199530363083
img_00075.jpg,0.46309992671,0.0299334656447,0.00012945997878,8.88333761395e-06,0.0592602938414,0.231425985694,1.70397413513e-07,0.216141805053
img_05989.jpg,0.579089701176,0.03184209764,0.226838320494,1.27379071273e-05,0.0412180684507,0.0426077283919,7.4728841355e-06,0.0783838257194
img_03254.jpg,0.465101212263,0.000475134642329,0.000179341528565,0.000701446377207,0.000668956665322,0.383579403162,0.00899464823306,0.140299856663
img_02083.jpg,0.212655410171,4.30321279055e-06,2.9748839836e-08,6.58245511431e-08,0.786891520023,0.000102315316326,2.85776582132e-06,0.000343478197465
img_03718.jpg,0.786297619343,0.00127296044957,0.000355707044946,0.0264152511954,0.0587721467018,0.0707702040672,1.64768025002e-07,0.0561158843338
img_07434.jpg,0.113652087748,0.182115629315,5.09819028593e-06,0.000499126501381,0.701368093491,7.14791030987e-06,5.29934277438e-06,0.002347497968
img_04382.jpg,0.00183147296775,0.00224428763613,0.545713663101,1.95233496925e-07,5.46098544874e-06,3.27890447807e-05,2.37316188922e-09,0.450172156096
img_05580.jpg,0.0688198357821,0.00102361280005,6.94974414728e-06,3.58457100447e-07,0.00135140470229,0.0147234452888,0.0781632140279,0.835911095142
img_05615.jpg,0.997051954269,9.39889796427e-05,2.29747979574e-06,1.73191736508e-07,0.000231235913816,0.000179435606697,2.06119015189e-08,0.00244090147316
img_03312.jpg,0.782426416874,0.0111890723929,1.87553212072e-07,0.00140283058863,6.68776647217e-06,0.007114703767,0.00188308849465,0.195977032185
img_05740.jpg,0.379511773586,0.000186377714272,0.0092836804688,8.65893223789e-09,0.0484875701368,0.516742944717,7.03691111994e-05,0.0457172989845
img_00223.jpg,0.246053025126,0.000698917370755,0.673611462116,6.31946841168e-06,0.00111857743468,0.0709301605821,1.31612648602e-06,0.00758020672947
img_03074.jpg,0.996674656868,0.000101610537968,1.2693706708e-07,7.81725611887e-06,3.53848663508e-05,8.78716236912e-05,3.65486485521e-09,0.00309256953187
img_06849.jpg,0.62576341629,0.00314341369085,1.02570140825e-06,1.57913611076e-08,0.0232046656311,0.0241817515343,0.000106041152321,0.323599725962
img_05426.jpg,0.409279584885,0.0509459450841,0.0236019641161,0.0375897027552,0.000936593860388,0.0387513451278,3.71620517399e-05,0.438857674599
img_07616.jpg,0.616934418678,0.0487154312432,0.00297140562907,7.92739010649e-05,0.0411474779248,0.251443654299,1.23967936361e-06,0.0387071184814
img_07921.jpg,0.219499289989,0.000176388333784,2.57883471022e-06,0.000498166657053,0.000609883922152,0.526011407375,0.000233282364206,0.252968996763
img_00729.jpg,0.941852748394,0.000153796703671,3.60002923117e-05,1.16487086643e-08,0.0495742633939,0.000412754452555,5.47862582607e-05,0.00791561696678
img_04990.jpg,0.0254053361714,0.000233486687648,6.8955370125e-07,6.78252263242e-07,0.000402501114877,0.00279259425588,0.0521957837045,0.918968975544
img_03941.jpg,0.674062907696,0.0039153364487,0.000550563156139,0.0859525725245,0.0424935668707,0.0734080597758,4.8316644552e-07,0.119616448879
