image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_06237.jpg,0.265071898699,0.013000513427,0.00690956274047,0.000760971859563,0.000541073619388,0.671835362911,9.31848408072e-05,0.0417874604464
img_06893.jpg,0.877774298191,0.000637756835204,8.41465007397e-05,1.6910875047e-06,0.00213120807894,0.00385555136018,0.00362729560584,0.111888043582
img_02082.jpg,0.136117324233,7.71136740241e-07,0.00107814278454,4.2177788373e-07,0.738979458809,0.0184201393276,0.0935716554523,0.0118320519105
img_06261.jpg,0.995040714741,1.27672183936e-08,2.23111029651e-10,3.06995574795e-11,2.18336595026e-07,5.77885930397e-06,5.47040883703e-07,0.00495266681537
img_03628.jpg,0.43614217639,5.10518702868e-07,4.49761937489e-05,1.20048483154e-07,7.11397078703e-05,4.43470235041e-05,8.05039377383e-08,0.563696622849
img_04860.jpg,0.999769508839,5.27706234266e-09,4.44908332398e-09,1.79496032615e-06,1.53313612827e-05,9.84441044238e-07,3.94800823977e-11,0.000212347891647
img_01640.jpg,0.999701440334,4.10722304878e-06,1.80817824003e-05,2.56562271428e-10,1.0681729691e-05,3.13001169161e-06,3.12143810799e-10,0.000262420420768
img_02709.jpg,0.87307792902,0.000229569312069,0.0011788822012,0.103324525058,0.000622260151431,0.018792046234,1.62398027896e-05,0.00275847292505
img_00030.jpg,0.00562326237559,5.60047283216e-07,1.30131174956e-05,1.10036175727e-08,0.994181454182,0.000168904778548,7.83271275395e-07,1.20842514661e-05
img_04740.jpg,0.20683836937,0.0194438025355,0.00625526858494,0.00287968991324,0.518043756485,0.0185412056744,0.01386577636,0.214132189751
img_07746.jpg,0.362906515598,0.000231060315855,0.00630010664463,7.29799867258e-05,0.00018935528351,0.00333625776693,0.022005142644,0.604958534241
img_02830.jpg,0.816963493824,0.0193273276091,2.1669518901e-05,0.000165004690643,0.000780094764195,0.11906670779,0.0112585639581,0.0324171669781
img_03195.jpg,0.157710269094,0.0306094773114,1.98606339836e-05,0.00024500262225,0.00512040825561,0.0346042774618,0.00135751476046,0.770333170891
img_06851.jpg,0.731214940548,0.000179094626219,0.00247220229357,2.45969658863e-06,0.000774360785726,0.0255354437977,0.00327456276864,0.23654691875
img_00075.jpg,0.898582398891,5.39050051884e-06,4.47983325103e-07,2.9848101768e-09,0.0247763544321,0.0765447318554,4.67018379524e-09,9.06647910597e-05
img_05989.jpg,0.632429778576,8.21079738671e-05,0.342177242041,1.44711520988e-05,0.00290747918189,0.0178056508303,1.00999586721e-05,0.00457315845415
