image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_06237.jpg,0.0414721928537,0.000883771921508,2.6640972095e-08,5.24832302062e-08,1.67690677699e-06,0.957615673542,1.66697127213e-08,2.65171638603e-05
img_06893.jpg,0.480219900608,0.000107301908429,9.61900695984e-06,9.41481800965e-07,8.68201823323e-05,0.0298234764487,0.0681708008051,0.421581119299
img_02082.jpg,0.00182813766878,7.45324957308e-09,1.41204009196e-06,7.83929199333e-10,0.748051047325,1.94096919586e-05,0.250090748072,9.18353180168e-06
img_06261.jpg,0.999811351299,1.48398584172e-15,7.48609042272e-18,1.07840843404e-17,1.59145456145e-13,1.55627011278e-10,5.7651008533e-13,0.000188649544725
img_03628.jpg,0.980432271957,1.08213313865e-07,2.55908105373e-07,3.07666496724e-08,4.13460668369e-07,1.9930259441e-05,6.39361941168e-09,0.019546918571
img_04860.jpg,1.0,1.52812459625e-16,7.37983675694e-17,1.04143229413e-13,5.67582141286e-08,1.06875723549e-10,1.00958469097e-18,1.4642993762e-10
img_01640.jpg,1.0,2.09946018903e-11,1.72578886657e-16,5.56657241976e-19,6.05507397694e-13,2.41357454855e-12,3.53489058689e-18,1.62886295164e-12
img_02709.jpg,0.997743725777,3.79320226784e-07,2.0549524038e-07,0.00138875748962,3.32622425958e-06,0.00086340092821,2.23379398312e-10,2.15098950207e-07
img_00030.jpg,2.95596382784e-05,6.45285658241e-10,5.35673594371e-09,1.52204221449e-11,0.999968886375,1.20203435472e-06,4.3511700909e-08,2.98152400546e-07
img_04740.jpg,0.0584982708097,2.60775723291e-05,0.000736032437999,1.4072356862e-05,0.733190596104,0.0818451121449,3.6850120523e-05,0.125652983785
img_07746.jpg,0.847641527653,3.37249787208e-07,1.72116767772e-06,3.26773808013e-08,3.03680008074e-06,1.65261644725e-05,0.00438212510198,0.147954776883
img_02830.jpg,0.511373281479,0.0517642274499,1.50493342517e-05,6.97423183738e-06,0.000323592597852,0.25478515029,0.112838700414,0.0688930526376
img_03195.jpg,0.134182080626,0.0427219122648,1.71605788637e-05,0.000382565776818,0.000412599678384,0.152607187629,0.000447939586593,0.669228672981
img_06851.jpg,0.954235911369,3.46908620941e-07,1.12366240046e-06,6.49182574364e-09,3.43766060951e-07,0.000505597505253,0.000948470085859,0.0443081147969
img_00075.jpg,0.930513679981,8.03533517502e-10,4.49342285602e-10,5.19381933295e-12,0.00468891346827,0.0647971630096,2.22491664849e-12,2.28533963309e-07
img_05989.jpg,0.951790690422,2.00938029593e-05,0.0117457835004,1.76742764779e-06,7.76899832999e-05,0.035847440362,1.34579593691e-07,0.000516369356774
img_03254.jpg,0.580822587013,6.33595718114e-08,2.03089101092e-09,4.2279693635e-10,5.86275689329e-07,0.419139713049,2.54177024317e-07,3.67739849025e-05
img_02083.jpg,3.57867158129e-08,5.15474770982e-17,2.06278132168e-17,4.53445894782e-18,1.0,4.13642897712e-10,1.86673661012e-14,9.74375094498e-12
img_03718.jpg,0.999751985073,1.8029249968e-12,1.03921439596e-12,6.65903598929e-08,4.41780343863e-07,0.000247469986789,2.89711737741e-16,2.36911266429e-13
img_07434.jpg,0.130495324731,8.4055311163e-05,1.0671323547e-10,9.35913302413e-09,0.869412302971,4.39233325267e-08,7.41942221794e-06,7.96433084815e-07
img_04382.jpg,1.17619591844e-09,1.27044719189e-09,0.903071045876,3.02575309473e-15,2.56608762017e-11,4.92329441104e-12,7.00314389406e-15,0.096928961575
img_05580.jpg,0.0101995589212,4.44331999461e-05,9.97568440653e-06,4.99501538798e-07,0.00090053427266,0.00950536224991,0.227797165513,0.751542508602
img_05615.jpg,1.0,1.88201936674e-11,3.12024893736e-15,2.65091637386e-18,5.15312415677e-14,1.41911818668e-13,5.84904645639e-20,3.57549372054e-11
img_03312.jpg,0.99982303381,2.85339556427e-08,1.09388422229e-16,1.36414490814e-12,6.50161912155e-12,8.81258122032e-11,9.23738190974e-13,0.000176906978595
img_05740.jpg,0.00318394205533,4.01793798233e-09,0.000564316113014,1.51113233038e-10,1.41661384987e-05,0.985922336578,1.04836823667e-08,0.0103152459487
img_00223.jpg,0.00528304604813,1.50581868752e-07,0.841961085796,3.98479159003e-07,2.75957791018e-06,0.152750596404,2.10760987329e-07,1.77845970484e-06
